user_id,interests,activity_level
user_2138,"['data science', 'finance', 'art', 'fitness', 'health']",high
user_2139,['business'],high
user_2140,"['ai', 'data science', 'travel', 'art', 'finance']",low
user_2141,"['javascript', 'art', 'data science', 'marketing']",low
user_2142,"['technology', 'finance', 'travel']",high
user_2143,"['data science', 'investing', 'social media', 'web development']",high
user_2144,['investing'],low
user_2145,"['startups', 'fitness', 'travel', 'programming']",low
user_2146,"['business', 'social media', 'technology']",low
user_2147,"['python', 'photography', 'data science']",high
user_2148,"['machine learning', 'travel', 'technology', 'photography']",high
user_2149,"['technology', 'investing']",high
user_2150,"['design', 'travel', 'food', 'photography']",medium
user_2151,"['technology', 'fitness', 'business', 'machine learning']",medium
user_2152,['photography'],high
user_2153,"['machine learning', 'startups', 'technology', 'web development']",low
user_2154,"['design', 'marketing', 'fitness', 'programming']",low
user_2155,"['javascript', 'business']",medium
user_2156,"['python', 'travel', 'business', 'health', 'machine learning']",medium
user_2157,"['python', 'marketing', 'business', 'ai']",medium
user_2158,"['machine learning', 'technology']",medium
user_2159,"['fitness', 'business', 'javascript', 'data science', 'social media']",medium
user_2160,['social media'],high
user_2161,"['food', 'health']",high
user_2162,"['art', 'javascript', 'machine learning', 'startups']",high
user_2163,"['marketing', 'finance', 'javascript', 'technology']",medium
user_2164,"['photography', 'machine learning', 'food', 'art']",low
user_2165,"['ai', 'health']",low
user_2166,['startups'],low
user_2167,"['fitness', 'data science', 'photography']",high
user_2168,"['fitness', 'photography']",low
user_2169,['data science'],medium
user_2170,"['web development', 'food', 'python', 'art']",low
user_2171,"['health', 'business', 'machine learning', 'javascript', 'travel']",low
user_2172,"['investing', 'travel', 'design', 'machine learning']",medium
user_2173,"['programming', 'marketing', 'data science']",medium
user_2174,"['design', 'fitness', 'art']",low
user_2175,['design'],low
user_2176,"['art', 'programming', 'marketing']",high
user_2177,"['design', 'marketing', 'fitness', 'travel', 'social media']",high
user_2178,"['startups', 'python', 'food', 'business', 'travel']",high
user_2179,"['food', 'investing', 'social media', 'programming', 'art']",medium
user_2180,"['travel', 'technology', 'social media']",medium
user_2181,"['business', 'startups', 'art', 'social media']",medium
user_2182,"['fitness', 'programming', 'web development', 'travel', 'health']",medium
user_2183,['fitness'],medium
user_2184,"['art', 'web development', 'investing']",low
user_2185,"['web development', 'finance', 'marketing', 'health']",low
user_2186,"['fitness', 'machine learning']",low
user_2187,"['programming', 'startups', 'art']",low
user_2188,"['health', 'startups', 'marketing']",medium
user_2189,"['food', 'art', 'data science', 'machine learning']",medium
user_2190,['machine learning'],medium
user_2191,"['data science', 'ai', 'finance', 'photography']",medium
user_2192,['marketing'],high
user_2193,"['art', 'investing', 'health', 'python']",medium
user_2194,"['art', 'photography', 'design', 'ai', 'finance']",medium
user_2195,['javascript'],medium
user_2196,"['investing', 'data science', 'business']",high
user_2197,"['social media', 'food', 'startups', 'data science', 'art']",high
user_2198,"['health', 'marketing', 'travel', 'design']",high
user_2199,"['health', 'design', 'art', 'programming']",high
user_2200,"['travel', 'javascript', 'web development', 'python', 'social media']",medium
user_2201,"['food', 'web development', 'data science', 'python', 'design']",medium
user_2202,['programming'],high
user_2203,"['investing', 'ai', 'art']",medium
user_2204,"['social media', 'javascript', 'photography', 'data science']",high
user_2205,"['data science', 'health', 'machine learning']",low
user_2206,"['startups', 'marketing', 'javascript', 'programming']",low
user_2207,"['marketing', 'machine learning', 'photography']",high
user_2208,"['travel', 'web development']",low
user_2209,"['web development', 'finance', 'design', 'business']",low
user_2210,"['investing', 'travel', 'food', 'marketing', 'data science']",low
user_2211,"['ai', 'machine learning']",low
user_2212,['marketing'],medium
user_2213,"['business', 'marketing', 'travel']",high
user_2214,"['business', 'food', 'social media', 'python', 'javascript']",low
user_2215,"['data science', 'startups', 'health', 'business', 'technology']",medium
user_2216,"['finance', 'ai', 'business', 'design', 'art']",low
user_2217,"['startups', 'ai', 'web development', 'technology']",high
user_2218,"['social media', 'javascript', 'art', 'technology', 'programming']",high
user_2219,"['python', 'javascript', 'design', 'investing', 'ai']",low
user_2220,"['web development', 'travel']",low
user_2221,"['design', 'social media', 'investing', 'fitness', 'marketing']",medium
user_2222,['machine learning'],medium
user_2223,['fitness'],high
user_2224,"['design', 'machine learning', 'social media']",medium
user_2225,['business'],medium
user_2226,"['photography', 'finance', 'food']",high
user_2227,['investing'],low
user_2228,"['art', 'travel', 'python', 'data science']",low
user_2229,"['food', 'data science', 'web development', 'technology']",high
user_2230,"['photography', 'javascript', 'technology', 'web development', 'startups']",high
user_2231,['data science'],high
user_2232,"['data science', 'programming', 'photography']",low
user_2233,"['javascript', 'data science']",high
user_2234,"['travel', 'finance', 'investing']",medium
user_2235,"['food', 'machine learning']",high
user_2236,"['travel', 'web development', 'ai', 'python', 'design']",medium
user_2237,['fitness'],medium
user_2238,"['data science', 'art', 'python', 'investing', 'machine learning']",high
user_2239,['finance'],low
user_2240,"['web development', 'photography', 'social media']",low
user_2241,"['food', 'technology', 'python', 'startups']",low
user_2242,"['python', 'programming', 'marketing']",low
user_2243,"['ai', 'design', 'machine learning', 'technology', 'social media']",low
user_2244,['data science'],high
user_2245,"['javascript', 'social media', 'investing']",high
user_2246,"['business', 'investing', 'startups', 'finance', 'marketing']",low
user_2247,"['ai', 'investing', 'python']",low
user_2248,"['technology', 'investing', 'travel', 'photography']",medium
user_2249,"['design', 'javascript']",medium
user_2250,"['marketing', 'technology', 'design', 'photography']",medium
user_2251,"['business', 'startups', 'travel']",low
user_2252,"['startups', 'machine learning', 'ai', 'photography', 'art']",low
user_2253,"['art', 'web development', 'technology', 'social media', 'travel']",high
user_2254,['programming'],medium
user_2255,"['machine learning', 'ai']",low
user_2256,"['social media', 'investing', 'marketing', 'finance', 'machine learning']",medium
user_2257,"['health', 'programming']",high
user_2258,"['art', 'health', 'investing', 'startups']",high
user_2259,"['business', 'finance', 'ai']",high
user_2260,['javascript'],medium
user_2261,"['marketing', 'machine learning', 'business', 'fitness']",medium
user_2262,"['technology', 'web development', 'finance', 'photography', 'javascript']",high
user_2263,"['startups', 'finance', 'business', 'technology']",low
user_2264,"['investing', 'art', 'health', 'python']",high
user_2265,"['social media', 'design', 'web development']",medium
user_2266,"['art', 'web development', 'data science']",low
user_2267,"['art', 'business', 'machine learning', 'technology']",high
user_2268,"['food', 'data science', 'ai', 'investing', 'art']",medium
user_2269,"['ai', 'fitness', 'photography']",medium
user_2270,"['health', 'web development']",high
user_2271,"['marketing', 'design']",high
user_2272,"['technology', 'web development', 'fitness', 'investing']",low
user_2273,"['technology', 'python', 'startups', 'design', 'social media']",low
user_2274,"['investing', 'photography', 'fitness', 'startups', 'business']",medium
user_2275,"['marketing', 'data science']",high
user_2276,"['travel', 'finance', 'programming', 'health', 'ai']",medium
user_2277,"['business', 'investing']",high
user_2278,['business'],high
user_2279,"['python', 'startups', 'art', 'ai']",medium
user_2280,['travel'],low
user_2281,"['investing', 'javascript']",low
user_2282,"['marketing', 'machine learning', 'food']",medium
user_2283,"['marketing', 'travel', 'design', 'programming']",high
user_2284,"['machine learning', 'photography']",high
user_2285,"['health', 'machine learning', 'startups']",low
user_2286,"['startups', 'investing', 'health', 'machine learning']",medium
user_2287,"['programming', 'data science', 'javascript', 'social media', 'startups']",high
user_2288,"['machine learning', 'finance', 'startups']",medium
user_2289,"['finance', 'social media', 'food', 'python']",high
user_2290,['art'],medium
user_2291,"['business', 'ai', 'data science', 'art']",high
user_2292,"['programming', 'technology', 'finance']",low
user_2293,"['health', 'travel', 'art', 'food']",medium
user_2294,"['web development', 'design', 'technology', 'marketing']",high
user_2295,"['javascript', 'web development', 'social media', 'technology']",medium
user_2296,['ai'],medium
user_2297,"['investing', 'travel', 'programming', 'art', 'web development']",medium
user_2298,"['social media', 'javascript', 'programming']",medium
user_2299,"['food', 'python', 'marketing']",low
user_2300,"['social media', 'python', 'finance']",medium
user_2301,"['social media', 'health', 'photography', 'design']",medium
user_2302,"['programming', 'machine learning', 'fitness']",medium
user_2303,"['data science', 'machine learning']",medium
user_2304,"['business', 'machine learning', 'health', 'food', 'travel']",high
user_2305,"['social media', 'business', 'photography', 'art']",high
user_2306,['marketing'],high
user_2307,"['ai', 'javascript', 'web development', 'technology', 'data science']",medium
user_2308,"['ai', 'technology', 'social media', 'startups']",medium
user_2309,"['fitness', 'travel', 'social media', 'food']",medium
user_2310,"['machine learning', 'fitness', 'finance', 'javascript', 'programming']",low
user_2311,['social media'],low
user_2312,['finance'],low
user_2313,['health'],high
user_2314,['data science'],low
user_2315,"['health', 'food', 'business', 'photography', 'machine learning']",high
user_2316,"['web development', 'food', 'fitness']",low
user_2317,"['technology', 'fitness']",low
user_2318,"['python', 'programming']",medium
user_2319,"['art', 'marketing', 'programming']",high
user_2320,"['javascript', 'data science']",medium
user_2321,"['web development', 'design']",low
user_2322,"['photography', 'ai']",high
user_2323,"['python', 'food', 'data science']",low
user_2324,"['ai', 'travel', 'web development', 'marketing', 'investing']",high
user_2325,['business'],low
user_2326,['social media'],low
user_2327,['finance'],high
user_2328,"['machine learning', 'web development', 'finance', 'startups']",high
user_2329,['social media'],medium
user_2330,"['python', 'travel']",high
user_2331,"['technology', 'javascript', 'design', 'python']",medium
user_2332,['food'],high
user_2333,"['ai', 'fitness', 'technology', 'food', 'finance']",high
user_2334,"['javascript', 'startups', 'food', 'python']",low
user_2335,"['technology', 'social media', 'ai']",medium
user_2336,['startups'],high
user_2337,"['health', 'fitness', 'marketing']",medium
